id,title,source_url,final_url,domain,published_at,updated_at,crawled_at,category_hint,access_level,source_mode,content_hash,url,source_domain,source_file,crawl_time,content_length
PUBEXP000288,清华大学图书馆音乐讲堂启用仪式暨石叔诚音乐讲座“黄河”圆满举行-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/3920.htm,https://lib.tsinghua.edu.cn/info/1202/3920.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:10:19+08:00,校园通知,public,public_expansion_v1,ea4b284b8d292b967cad47e6b467f8aafa89e6b65ab779d0bb246acb11886145,https://lib.tsinghua.edu.cn/info/1202/3920.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000288_清华大学图书馆音乐讲堂启用仪式暨石叔诚音乐讲座“黄河”圆满举行-清华大学图书馆.md,2026-08-12T20:10:19+08:00,479
PUBEXP000289,第9期：张肖阳——一名非典型海外博士的心路：从读书到阅己-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1154/3355.htm,https://lib.tsinghua.edu.cn/info/1154/3355.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:10:24+08:00,新生入校,public,public_expansion_v1,77cac2218eca4b3d6afef3fcde204d6629a33f41d8b571b593cf9975ef03c5f0,https://lib.tsinghua.edu.cn/info/1154/3355.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000289_第9期：张肖阳——一名非典型海外博士的心路：从读书到阅己-清华大学图书馆.md,2026-08-12T20:10:24+08:00,482
PUBEXP000290,第66期：吕舟——穿越中轴线-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/7300.htm,https://lib.tsinghua.edu.cn/info/1151/7300.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:10:51+08:00,新生入校,public,public_expansion_v1,ab93126a888376401c156ba62135fba7a9ea16f4c60debf5ab59a4ccb5324c8c,https://lib.tsinghua.edu.cn/info/1151/7300.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000290_第66期：吕舟——穿越中轴线-清华大学图书馆.md,2026-08-12T20:10:51+08:00,464
PUBEXP000291,第57期: 黄家林——教我如何不想他：图说大师往事-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/6157.htm,https://lib.tsinghua.edu.cn/info/1151/6157.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:10:52+08:00,新生入校,public,public_expansion_v1,c7129074e467073ff6b7df2ea81cd0515c0bbef741574f666db2b0d7b97f3619,https://lib.tsinghua.edu.cn/info/1151/6157.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000291_第57期_ 黄家林——教我如何不想他：图说大师往事-清华大学图书馆.md,2026-08-12T20:10:52+08:00,475
PUBEXP000292,第53期：阎学通——如何科学预测国际问题-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/3361.htm,https://lib.tsinghua.edu.cn/info/1151/3361.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:10:53+08:00,新生入校,public,public_expansion_v1,76ac143b0bde3b32d9ecceb9cfbe672e9c9017deed165939b62415eea25f7aa1,https://lib.tsinghua.edu.cn/info/1151/3361.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000292_第53期：阎学通——如何科学预测国际问题-清华大学图书馆.md,2026-08-12T20:10:53+08:00,470
PUBEXP000293,第51期：前UNESCO教育助理总干事唐虔——我在国际组织的25年-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2773.htm,https://lib.tsinghua.edu.cn/info/1151/2773.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:10:54+08:00,新生入校,public,public_expansion_v1,78d82294a79b6154f5cf9de52f1b5061b63ca72e606372e8cdb3d6a61c8f8947,https://lib.tsinghua.edu.cn/info/1151/2773.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000293_第51期：前UNESCO教育助理总干事唐虔——我在国际组织的25年-清华大学图书馆.md,2026-08-12T20:10:54+08:00,483
PUBEXP000294,第40期：刘国忠——走出疑古-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2935.htm,https://lib.tsinghua.edu.cn/info/1151/2935.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:10:55+08:00,新生入校,public,public_expansion_v1,2b2d1bcdc46a7b7dc823b67269c5a8da665b890c774a37030c3eb22928023491,https://lib.tsinghua.edu.cn/info/1151/2935.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000294_第40期：刘国忠——走出疑古-清华大学图书馆.md,2026-08-12T20:10:55+08:00,464
PUBEXP000295,第37期：倪维斗——知识分子的社会贡献和爱国情怀-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2932.htm,https://lib.tsinghua.edu.cn/info/1151/2932.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:10:56+08:00,新生入校,public,public_expansion_v1,d28938fbb17bde7f136d34ed7dc4c2c25a1aadf33bf4f081615d27ec9b58c56e,https://lib.tsinghua.edu.cn/info/1151/2932.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000295_第37期：倪维斗——知识分子的社会贡献和爱国情怀-清华大学图书馆.md,2026-08-12T20:10:56+08:00,474
PUBEXP000296,第 35 期：钱颖一——探寻大学教育的灵魂,https://lib.tsinghua.edu.cn/info/1151/2931.htm,https://lib.tsinghua.edu.cn/info/1151/2931.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:10:57+08:00,新生入校,public,public_expansion_v1,540b30556b75d19721ebed14fcbabc65870188c6a9a4dd6b079bb8857caa9db0,https://lib.tsinghua.edu.cn/info/1151/2931.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000296_第 35 期：钱颖一——探寻大学教育的灵魂.md,2026-08-12T20:10:57+08:00,469
PUBEXP000297,第 33 期：魏柯玲——共创中澳教育关系的美好明天,https://lib.tsinghua.edu.cn/info/1151/2929.htm,https://lib.tsinghua.edu.cn/info/1151/2929.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:10:59+08:00,新生入校,public,public_expansion_v1,77b39d0d76d902f34e2a67163d1432b03fc247861f956429b77ba9a6cecca3f3,https://lib.tsinghua.edu.cn/info/1151/2929.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000297_第 33 期：魏柯玲——共创中澳教育关系的美好明天.md,2026-08-12T20:10:59+08:00,473
PUBEXP000298,第 32 期：王有强——选择与责任,https://lib.tsinghua.edu.cn/info/1151/2928.htm,https://lib.tsinghua.edu.cn/info/1151/2928.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:11:00+08:00,新生入校,public,public_expansion_v1,ef74bd58c7b35d78b476ab658a16820bc333ac42453fa40fe1ae801d27ded591,https://lib.tsinghua.edu.cn/info/1151/2928.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000298_第 32 期：王有强——选择与责任.md,2026-08-12T20:11:00+08:00,465
PUBEXP000299,第32期：金峰——工程的魅力-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2927.htm,https://lib.tsinghua.edu.cn/info/1151/2927.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:11:01+08:00,新生入校,public,public_expansion_v1,14dde5f14180f186a73e81c1710b4bb9a42f487bebfb2ff95c1b4d50b1ae92d8,https://lib.tsinghua.edu.cn/info/1151/2927.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000299_第32期：金峰——工程的魅力-清华大学图书馆.md,2026-08-12T20:11:01+08:00,464
PUBEXP000300,第31期：岳光溪——理想与人生-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2926.htm,https://lib.tsinghua.edu.cn/info/1151/2926.htm,lib.tsinghua.edu.cn,,,2026-08-12T20:11:01+08:00,新生入校,public,public_expansion_v1,3dbd4bc0f51e35cb06171b4aa394458ef354ba7260055f150eedecaff3a99068,https://lib.tsinghua.edu.cn/info/1151/2926.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000300_第31期：岳光溪——理想与人生-清华大学图书馆.md,2026-08-12T20:11:01+08:00,465
